opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,sales_cycle,quarter_year,age_in_days
LHG76MIU,Markita Hansen,MGSpecial,Rantouch,Won,10/4/2017,12/3/2017,62,2017,2017Q4,Celia Rouche,West,telecommunications,1994,1188.42,3015,United States,,MG,55,0.127272727,0.062,60,2017Q4,
SGAJAIP9,Maureen Marcano,GTXPro,Blackzim,Won,10/4/2017,12/20/2017,5026,2017,2017Q4,Summer Sewald,West,retail,2009,497.11,1588,United States,,GTX,4821,0.042522298,5.026,77,2017Q4,
UZ9SEIZ9,Vicki Laflamme,MGSpecial,Nam-zim,Lost,10/4/2017,10/13/2017,0,2017,2017Q4,Celia Rouche,West,services,1987,405.59,1179,Brazil,Warephase,MG,55,-1,0,9,2017Q4,
KDY5FEUO,Vicki Laflamme,GTXBasic,Y-corporation,Won,10/4/2017,12/20/2017,496,2017,2017Q4,Celia Rouche,West,employment,1983,2871.35,9561,United States,,GTX,550,-0.098181818,0.496,77,2017Q4,
1L68AC0E,Wilburn Farren,GTXPro,Gogozoom,Engaging,10/4/2017,,,,,Cara Losch,East,telecommunications,2007,86.68,187,United States,Sonron,GTX,4821,,,,,88
ZRMZJVWK,Zane Levy,GTXPro,Plusstrip,Won,10/4/2017,12/28/2017,5491,2017,2017Q4,Summer Sewald,West,entertainment,2002,349.81,315,United States,,GTX,4821,0.138975316,5.491,85,2017Q4,
JAG873Y3,Anna Snelling,MGSpecial,Hottechi,Lost,10/5/2017,10/12/2017,0,2017,2017Q4,Dustin Brinkmann,Central,technolgy,1997,8170.38,16499,Korea,,MG,55,-1,0,7,2017Q4,
WQTR95J3,Cecily Lampkin,GTXBasic,Stanredtax,Won,10/5/2017,10/11/2017,622,2017,2017Q4,Dustin Brinkmann,Central,finance,1987,1698.2,3798,United States,,GTX,550,0.130909091,0.622,6,2017Q4,
1FHY3UGF,Corliss Cosme,GTXPro,Zotware,Lost,10/5/2017,10/13/2017,0,2017,2017Q4,Cara Losch,East,software,1979,4478.47,13809,United States,,GTX,4821,-1,0,8,2017Q4,
B9KFRY53,Darcel Schlecht,GTXPlusBasic,Rangreen,Won,10/5/2017,10/10/2017,1132,2017,2017Q4,Melvin Marxen,Central,technolgy,1987,2938.67,8775,Panama,,GTX,1096,0.032846715,1.132,5,2017Q4,
ZRCY8P4P,Darcel Schlecht,GTXPlusPro,Condax,Won,10/5/2017,12/14/2017,5422,2017,2017Q4,Melvin Marxen,Central,medical,2017,4.54,9,United States,,GTX,5482,-0.010944911,5.422,70,2017Q4,
M3RME16Q,Darcel Schlecht,GTXPro,Inity,Won,10/5/2017,10/14/2017,5170,2017,2017Q4,Melvin Marxen,Central,marketing,1986,2403.58,8801,United States,Inity,GTX,4821,0.07239162,5.17,9,2017Q4,
YPRHMUIB,Darcel Schlecht,GTXPro,Stanredtax,Won,10/5/2017,12/22/2017,5009,2017,2017Q4,Melvin Marxen,Central,finance,1987,1698.2,3798,United States,,GTX,4821,0.038996059,5.009,78,2017Q4,
HM4ZINFJ,Donn Cantrell,MGAdvanced,Zathunicon,Lost,10/5/2017,10/10/2017,0,2017,2017Q4,Rocco Neubert,East,retail,2010,71.12,144,United States,,MG,3393,-1,0,5,2017Q4,
06C1N1F7,Elease Gluck,MGSpecial,,Engaging,10/5/2017,,,,,Celia Rouche,West,,,,,,,MG,55,,,,,87
6WIQG92N,Elease Gluck,GTK500,Konex,Lost,10/5/2017,10/18/2017,0,2017,2017Q4,Celia Rouche,West,technolgy,1980,7708.38,13756,United States,,GTK,26768,-1,0,13,2017Q4,
3JMB4J8E,Garret Kinder,GTXPlusPro,Acme Corporation,Won,10/5/2017,10/7/2017,5331,2017,2017Q4,Cara Losch,East,technolgy,1996,1100.04,2822,United States,Acme Corporation,GTX,5482,-0.027544692,5.331,2,2017Q4,
FTZ4VYH4,Hayden Neloms,MGAdvanced,Scotfind,Lost,10/5/2017,12/13/2017,0,2017,2017Q4,Celia Rouche,West,software,1996,6354.87,16780,United States,Bubba Gump,MG,3393,-1,0,69,2017Q4,
GEJKKFOL,James Ascencio,GTXBasic,Groovestreet,Lost,10/5/2017,10/10/2017,0,2017,2017Q4,Summer Sewald,West,retail,2003,223.8,299,United States,,GTX,550,-1,0,5,2017Q4,
UYWQ5N0R,James Ascencio,GTXPro,Labdrill,Lost,10/5/2017,11/23/2017,0,2017,2017Q4,Summer Sewald,West,medical,1985,2741.37,9226,United States,,GTX,4821,-1,0,49,2017Q4,
NDAFT4KV,James Ascencio,GTXPlusBasic,Hatfan,Won,10/5/2017,10/18/2017,1132,2017,2017Q4,Summer Sewald,West,services,1982,792.46,1299,United States,,GTX,1096,0.032846715,1.132,13,2017Q4,
BO1GBSM0,James Ascencio,GTXPlusPro,Blackzim,Won,10/5/2017,10/11/2017,5004,2017,2017Q4,Summer Sewald,West,retail,2009,497.11,1588,United States,,GTX,5482,-0.087194455,5.004,6,2017Q4,
FSVEMKSG,Jonathan Berthelot,GTXBasic,Inity,Won,10/5/2017,10/10/2017,556,2017,2017Q4,Melvin Marxen,Central,marketing,1986,2403.58,8801,United States,Inity,GTX,550,0.010909091,0.556,5,2017Q4,
V0XQVHQV,Jonathan Berthelot,MGSpecial,Gogozoom,Won,10/5/2017,10/12/2017,53,2017,2017Q4,Melvin Marxen,Central,telecommunications,2007,86.68,187,United States,Sonron,MG,55,-0.036363636,0.053,7,2017Q4,
TFZMFOH9,Kami Bicknell,GTXPro,Finjob,Won,10/5/2017,11/24/2017,4362,2017,2017Q4,Summer Sewald,West,employment,1988,2059.9,3644,United States,,GTX,4821,-0.095208463,4.362,50,2017Q4,
VVE9HGLD,Kary Hendrixson,GTXPro,,Engaging,10/5/2017,,,,,Summer Sewald,West,,,,,,,GTX,4821,,,,,87
8T9ANK4E,Marty Freudenburg,GTXBasic,Warephase,Won,10/5/2017,12/24/2017,550,2017,2017Q4,Melvin Marxen,Central,services,1997,2041.73,5276,United States,Warephase,GTX,550,0,0.55,80,2017Q4,
76WXMI88,Moses Frase,MGSpecial,Stanredtax,Won,10/5/2017,12/28/2017,50,2017,2017Q4,Dustin Brinkmann,Central,finance,1987,1698.2,3798,United States,,MG,55,-0.090909091,0.05,84,2017Q4,
ZH8XR8YT,Niesha Huffines,GTXPlusBasic,Dontechi,Lost,10/5/2017,10/13/2017,0,2017,2017Q4,Melvin Marxen,Central,software,1982,4618,10083,United States,,GTX,1096,-1,0,8,2017Q4,
PR9HQKA7,Niesha Huffines,GTXPlusBasic,Dontechi,Lost,10/5/2017,10/15/2017,0,2017,2017Q4,Melvin Marxen,Central,software,1982,4618,10083,United States,,GTX,1096,-1,0,10,2017Q4,
NMHDWGNT,Niesha Huffines,GTXPro,Funholding,Lost,10/5/2017,10/15/2017,0,2017,2017Q4,Melvin Marxen,Central,finance,1991,2819.5,7227,United States,Golddex,GTX,4821,-1,0,10,2017Q4,
WX3CPDYD,Reed Clapper,GTXPro,Gekko & Co,Won,10/5/2017,12/31/2017,4651,2017,2017Q4,Rocco Neubert,East,retail,1990,2520.83,3502,United States,,GTX,4821,-0.035262394,4.651,87,2017Q4,
3DF5FIAM,Reed Clapper,MGAdvanced,Umbrella Corporation,Won,10/5/2017,12/17/2017,3285,2017,2017Q4,Rocco Neubert,East,finance,1998,2022.14,5113,United States,,MG,3393,-0.031830239,3.285,73,2017Q4,
018KKT5I,Rosalina Dieter,GTXBasic,Faxquote,Lost,10/5/2017,10/11/2017,0,2017,2017Q4,Celia Rouche,West,telecommunications,1995,1825.82,5595,United States,Sonron,GTX,550,-1,0,6,2017Q4,
9AOPLD0O,Rosie Papadopoulos,MGAdvanced,Umbrella Corporation,Won,10/5/2017,10/11/2017,3002,2017,2017Q4,Cara Losch,East,finance,1998,2022.14,5113,United States,,MG,3393,-0.115237253,3.002,6,2017Q4,
J54XWY0O,Versie Hillebrand,GTXBasic,Betatech,Lost,10/5/2017,10/16/2017,0,2017,2017Q4,Dustin Brinkmann,Central,medical,1986,647.18,1185,Kenya,,GTX,550,-1,0,11,2017Q4,
FJEL0TDN,Versie Hillebrand,MGSpecial,Conecom,Won,10/5/2017,10/7/2017,58,2017,2017Q4,Dustin Brinkmann,Central,technolgy,2005,1520.66,1806,United States,,MG,55,0.054545455,0.058,2,2017Q4,
I5JTM3EK,Vicki Laflamme,MGSpecial,Zoomit,Lost,10/5/2017,10/8/2017,0,2017,2017Q4,Celia Rouche,West,entertainment,1992,324.19,978,United States,,MG,55,-1,0,3,2017Q4,
3Q5R6HAY,Vicki Laflamme,MGAdvanced,Doncon,Won,10/5/2017,10/8/2017,3435,2017,2017Q4,Celia Rouche,West,technolgy,2010,587.72,1501,United States,,MG,3393,0.012378426,3.435,3,2017Q4,
VOEOU1U6,Zane Levy,MGSpecial,Xx-holding,Lost,10/5/2017,10/7/2017,0,2017,2017Q4,Summer Sewald,West,finance,1993,7537.24,20293,United States,,MG,55,-1,0,2,2017Q4,
52IHI8JD,Anna Snelling,MGSpecial,Funholding,Lost,10/6/2017,11/24/2017,0,2017,2017Q4,Dustin Brinkmann,Central,finance,1991,2819.5,7227,United States,Golddex,MG,55,-1,0,49,2017Q4,
7QPQ40X9,Anna Snelling,MGAdvanced,Ron-tech,Lost,10/6/2017,10/8/2017,0,2017,2017Q4,Dustin Brinkmann,Central,medical,1992,3922.42,6837,United States,,MG,3393,-1,0,2,2017Q4,
KFZ37330,Boris Faz,GTXBasic,Konex,Won,10/6/2017,12/14/2017,492,2017,2017Q4,Rocco Neubert,East,technolgy,1980,7708.38,13756,United States,,GTX,550,-0.105454545,0.492,69,2017Q4,
T64JVA4T,Boris Faz,GTXPro,Xx-zobam,Won,10/6/2017,10/7/2017,4401,2017,2017Q4,Rocco Neubert,East,entertainment,1989,3838.39,8274,United States,,GTX,4821,-0.087118855,4.401,1,2017Q4,
Y5C1Q7UR,Cassey Cress,MGSpecial,Zathunicon,Won,10/6/2017,12/26/2017,50,2017,2017Q4,Rocco Neubert,East,retail,2010,71.12,144,United States,,MG,55,-0.090909091,0.05,81,2017Q4,
VN0XOAB6,Cassey Cress,MGAdvanced,Bubba Gump,Won,10/6/2017,11/12/2017,3333,2017,2017Q4,Rocco Neubert,East,software,2002,987.39,2253,United States,Bubba Gump,MG,3393,-0.017683466,3.333,37,2017Q4,
MVZG0BSG,Corliss Cosme,GTXPlusBasic,Donware,Won,10/6/2017,10/16/2017,1095,2017,2017Q4,Cara Losch,East,marketing,1999,1197.44,2570,United States,,GTX,1096,-0.000912409,1.095,10,2017Q4,
JIEO87ZV,Daniell Hammack,MGAdvanced,,Engaging,10/6/2017,,,,,Rocco Neubert,East,,,,,,,MG,3393,,,,,86
EM1W738H,Darcel Schlecht,GTXPlusPro,dambase,Won,10/6/2017,11/22/2017,5595,2017,2017Q4,Melvin Marxen,Central,marketing,1995,2173.98,2928,United States,Inity,GTX,5482,0.020612915,5.595,47,2017Q4,
13WLN2MJ,Darcel Schlecht,GTXPro,Finhigh,Won,10/6/2017,10/8/2017,4461,2017,2017Q4,Melvin Marxen,Central,finance,2006,1102.43,1759,United States,,GTX,4821,-0.074673304,4.461,2,2017Q4,
M4NNI01I,Donn Cantrell,GTXPlusBasic,Yearin,Lost,10/6/2017,10/16/2017,0,2017,2017Q4,Rocco Neubert,East,retail,2005,2261.05,3851,United States,,GTX,1096,-1,0,10,2017Q4,
MIA65OVY,Elease Gluck,MGSpecial,,Engaging,10/6/2017,,,,,Celia Rouche,West,,,,,,,MG,55,,,,,86
U3FTUG3T,Gladys Colclough,GTXBasic,Streethex,Won,10/6/2017,11/20/2017,415,2017,2017Q4,Melvin Marxen,Central,retail,1988,1376.8,1165,Belgium,,GTX,550,-0.245454545,0.415,45,2017Q4,
RS13M1ZP,Gladys Colclough,MGAdvanced,Stanredtax,Won,10/6/2017,10/8/2017,3212,2017,2017Q4,Melvin Marxen,Central,finance,1987,1698.2,3798,United States,,MG,3393,-0.053345122,3.212,2,2017Q4,
10B65ZN9,James Ascencio,GTXBasic,Groovestreet,Won,10/6/2017,12/31/2017,457,2017,2017Q4,Summer Sewald,West,retail,2003,223.8,299,United States,,GTX,550,-0.169090909,0.457,86,2017Q4,
V4YBVSJ4,Jonathan Berthelot,GTXPlusBasic,Condax,Lost,10/6/2017,10/17/2017,0,2017,2017Q4,Melvin Marxen,Central,medical,2017,4.54,9,United States,,GTX,1096,-1,0,11,2017Q4,
LVMPJ8JN,Jonathan Berthelot,GTXBasic,Codehow,Won,10/6/2017,12/31/2017,546,2017,2017Q4,Melvin Marxen,Central,software,1998,2714.9,2641,United States,Acme Corporation,GTX,550,-0.007272727,0.546,86,2017Q4,
OV0LOPAA,Lajuana Vencill,GTXPlusBasic,Statholdings,Lost,10/6/2017,10/12/2017,0,2017,2017Q4,Dustin Brinkmann,Central,employment,1997,291.27,586,United States,,GTX,1096,-1,0,6,2017Q4,
0ISX53T3,Lajuana Vencill,GTXBasic,Globex Corporation,Won,10/6/2017,12/21/2017,453,2017,2017Q4,Dustin Brinkmann,Central,technolgy,2000,1223.72,2497,Norway,,GTX,550,-0.176363636,0.453,76,2017Q4,
KL8PCQXC,Markita Hansen,GTXPro,Hatfan,Lost,10/6/2017,10/15/2017,0,2017,2017Q4,Celia Rouche,West,services,1982,792.46,1299,United States,,GTX,4821,-1,0,9,2017Q4,
Q4KZSJ6Q,Moses Frase,GTXBasic,dambase,Won,10/6/2017,10/7/2017,510,2017,2017Q4,Dustin Brinkmann,Central,marketing,1995,2173.98,2928,United States,Inity,GTX,550,-0.072727273,0.51,1,2017Q4,
1IABHXOP,Moses Frase,GTXBasic,Gogozoom,Won,10/6/2017,10/14/2017,552,2017,2017Q4,Dustin Brinkmann,Central,telecommunications,2007,86.68,187,United States,Sonron,GTX,550,0.003636364,0.552,8,2017Q4,
2RE0MZGV,Reed Clapper,MGAdvanced,Zencorporation,Won,10/6/2017,10/7/2017,3203,2017,2017Q4,Rocco Neubert,East,technolgy,2011,40.79,142,China,,MG,3393,-0.055997642,3.203,1,2017Q4,
JLKLRCFZ,Rosie Papadopoulos,GTXPlusPro,The New York Inquirer,Won,10/6/2017,10/14/2017,6228,2017,2017Q4,Cara Losch,East,medical,1996,439.21,792,United States,,GTX,5482,0.136081722,6.228,8,2017Q4,
2X9KWWCP,Versie Hillebrand,MGSpecial,dambase,Won,10/6/2017,10/11/2017,59,2017,2017Q4,Dustin Brinkmann,Central,marketing,1995,2173.98,2928,United States,Inity,MG,55,0.072727273,0.059,5,2017Q4,
IF2BUC3Q,Wilburn Farren,GTXPro,Mathtouch,Lost,10/6/2017,10/8/2017,0,2017,2017Q4,Cara Losch,East,marketing,1984,3027.46,9516,Jordan,,GTX,4821,-1,0,2,2017Q4,
GU4HXZ55,Zane Levy,GTXPlusBasic,Condax,Won,10/6/2017,12/23/2017,1129,2017,2017Q4,Summer Sewald,West,medical,2017,4.54,9,United States,,GTX,1096,0.030109489,1.129,78,2017Q4,
JQK0EF45,Anna Snelling,GTXPlusPro,Streethex,Won,10/7/2017,10/13/2017,5349,2017,2017Q4,Dustin Brinkmann,Central,retail,1988,1376.8,1165,Belgium,,GTX,5482,-0.024261219,5.349,6,2017Q4,
YUUD6GIT,Boris Faz,GTXPlusBasic,Umbrella Corporation,Won,10/7/2017,11/19/2017,1148,2017,2017Q4,Rocco Neubert,East,finance,1998,2022.14,5113,United States,,GTX,1096,0.047445255,1.148,43,2017Q4,
FBDZ4LCK,Cassey Cress,GTXBasic,Zotware,Lost,10/7/2017,10/8/2017,0,2017,2017Q4,Rocco Neubert,East,software,1979,4478.47,13809,United States,,GTX,550,-1,0,1,2017Q4,
SQMPV6L6,Cecily Lampkin,MGSpecial,Toughzap,Won,10/7/2017,10/19/2017,52,2017,2017Q4,Dustin Brinkmann,Central,retail,1995,332.43,799,United States,,MG,55,-0.054545455,0.052,12,2017Q4,
N9ZBEJFI,Cecily Lampkin,MGAdvanced,Finhigh,Won,10/7/2017,12/28/2017,3253,2017,2017Q4,Dustin Brinkmann,Central,finance,2006,1102.43,1759,United States,,MG,3393,-0.041261421,3.253,82,2017Q4,
EKXXH9IK,Daniell Hammack,GTXPlusBasic,Gekko & Co,Won,10/7/2017,11/4/2017,1267,2017,2017Q4,Rocco Neubert,East,retail,1990,2520.83,3502,United States,,GTX,1096,0.156021898,1.267,28,2017Q4,
OC6ZMTK5,Daniell Hammack,GTXPlusBasic,Initech,Won,10/7/2017,10/13/2017,1096,2017,2017Q4,Rocco Neubert,East,telecommunications,1994,6395.05,20275,United States,,GTX,1096,0,1.096,6,2017Q4,
M57LZE5F,Darcel Schlecht,MGAdvanced,Hottechi,Lost,10/7/2017,12/23/2017,0,2017,2017Q4,Melvin Marxen,Central,technolgy,1997,8170.38,16499,Korea,,MG,3393,-1,0,77,2017Q4,
1XO519P4,Darcel Schlecht,MGSpecial,Genco Pura Olive Oil Company,Won,10/7/2017,12/30/2017,54,2017,2017Q4,Melvin Marxen,Central,retail,2007,894.33,1635,Italy,,MG,55,-0.018181818,0.054,84,2017Q4,
UBWO7HIV,Hayden Neloms,MGAdvanced,Green-Plus,Won,10/7/2017,12/13/2017,3293,2017,2017Q4,Celia Rouche,West,services,2003,692.19,1922,United States,,MG,3393,-0.029472443,3.293,67,2017Q4,
00X8VEYH,Jonathan Berthelot,GTXPro,Rundofase,Won,10/7/2017,12/22/2017,4404,2017,2017Q4,Melvin Marxen,Central,technolgy,1983,1008.06,1238,United States,,GTX,4821,-0.086496577,4.404,76,2017Q4,
ZJ11PBUV,Jonathan Berthelot,GTXPro,Zumgoity,Won,10/7/2017,10/9/2017,5212,2017,2017Q4,Melvin Marxen,Central,medical,1984,441.08,1210,United States,,GTX,4821,0.081103505,5.212,2,2017Q4,
GJX7YGIF,Kami Bicknell,GTXBasic,Plexzap,Lost,10/7/2017,11/25/2017,0,2017,2017Q4,Summer Sewald,West,retail,2001,2437.85,4874,United States,,GTX,550,-1,0,49,2017Q4,
MF6S92GQ,Kary Hendrixson,GTXBasic,Dalttechnology,Won,10/7/2017,12/8/2017,488,2017,2017Q4,Summer Sewald,West,software,2013,98.79,96,United States,Bubba Gump,GTX,550,-0.112727273,0.488,62,2017Q4,
KTZDTM8W,Lajuana Vencill,GTXBasic,Globex Corporation,Won,10/7/2017,10/13/2017,594,2017,2017Q4,Dustin Brinkmann,Central,technolgy,2000,1223.72,2497,Norway,,GTX,550,0.08,0.594,6,2017Q4,
SH0S5N6U,Markita Hansen,GTXBasic,Singletechno,Won,10/7/2017,12/30/2017,464,2017,2017Q4,Celia Rouche,West,retail,1996,2214.94,5374,United States,,GTX,550,-0.156363636,0.464,84,2017Q4,
M3306MKK,Markita Hansen,MGSpecial,Cheers,Won,10/7/2017,12/13/2017,53,2017,2017Q4,Celia Rouche,West,entertainment,1993,4269.9,6472,United States,Massive Dynamic,MG,55,-0.036363636,0.053,67,2017Q4,
5H27L6YI,Marty Freudenburg,GTXPlusBasic,Finhigh,Lost,10/7/2017,10/15/2017,0,2017,2017Q4,Melvin Marxen,Central,finance,2006,1102.43,1759,United States,,GTX,1096,-1,0,8,2017Q4,
FCEJCRKY,Marty Freudenburg,GTXBasic,Streethex,Won,10/7/2017,10/8/2017,661,2017,2017Q4,Melvin Marxen,Central,retail,1988,1376.8,1165,Belgium,,GTX,550,0.201818182,0.661,1,2017Q4,
FTVBHHFC,Marty Freudenburg,GTXPlusBasic,Genco Pura Olive Oil Company,Won,10/7/2017,10/14/2017,1240,2017,2017Q4,Melvin Marxen,Central,retail,2007,894.33,1635,Italy,,GTX,1096,0.131386861,1.24,7,2017Q4,
CXE6ORIJ,Marty Freudenburg,MGAdvanced,Isdom,Won,10/7/2017,12/20/2017,2763,2017,2017Q4,Melvin Marxen,Central,medical,2002,3178.24,4540,United States,,MG,3393,-0.185676393,2.763,74,2017Q4,
QFIEJY21,Maureen Marcano,GTXBasic,Condax,Won,10/7/2017,12/5/2017,610,2017,2017Q4,Summer Sewald,West,medical,2017,4.54,9,United States,,GTX,550,0.109090909,0.61,59,2017Q4,
4OUTIJAR,Maureen Marcano,MGSpecial,Hatfan,Won,10/7/2017,12/14/2017,59,2017,2017Q4,Summer Sewald,West,services,1982,792.46,1299,United States,,MG,55,0.072727273,0.059,68,2017Q4,
R19OP4QL,Moses Frase,GTXBasic,Rangreen,Won,10/7/2017,10/19/2017,577,2017,2017Q4,Dustin Brinkmann,Central,technolgy,1987,2938.67,8775,Panama,,GTX,550,0.049090909,0.577,12,2017Q4,
UU7QH2WX,Rosalina Dieter,MGSpecial,Kan-code,Lost,10/7/2017,10/15/2017,0,2017,2017Q4,Celia Rouche,West,software,1982,11698.03,34288,United States,,MG,55,-1,0,8,2017Q4,
O7WVUMZ5,Vicki Laflamme,GTXPlusBasic,Finjob,Won,10/7/2017,10/9/2017,1139,2017,2017Q4,Celia Rouche,West,employment,1988,2059.9,3644,United States,,GTX,1096,0.039233577,1.139,2,2017Q4,
NRMFYPAD,Anna Snelling,GTXPlusPro,Treequote,Won,10/8/2017,12/30/2017,6038,2017,2017Q4,Dustin Brinkmann,Central,telecommunications,1988,5266.09,8595,United States,Sonron,GTX,5482,0.101422838,6.038,83,2017Q4,
63HMAJCZ,Boris Faz,GTXPro,Umbrella Corporation,Won,10/8/2017,10/14/2017,4605,2017,2017Q4,Rocco Neubert,East,finance,1998,2022.14,5113,United States,,GTX,4821,-0.044803983,4.605,6,2017Q4,
MR49QBLO,Boris Faz,MGAdvanced,Konex,Won,10/8/2017,11/21/2017,3264,2017,2017Q4,Rocco Neubert,East,technolgy,1980,7708.38,13756,United States,,MG,3393,-0.038019452,3.264,44,2017Q4,
V7C6RT5S,Cassey Cress,MGAdvanced,Betasoloin,Won,10/8/2017,10/17/2017,3472,2017,2017Q4,Rocco Neubert,East,medical,1999,251.41,495,United States,,MG,3393,0.02328323,3.472,9,2017Q4,
G1POINXI,Cecily Lampkin,GTXPlusBasic,Rangreen,Won,10/8/2017,10/15/2017,1186,2017,2017Q4,Dustin Brinkmann,Central,technolgy,1987,2938.67,8775,Panama,,GTX,1096,0.082116788,1.186,7,2017Q4,
S181FZ0Y,Corliss Cosme,GTXBasic,Zotware,Lost,10/8/2017,10/16/2017,0,2017,2017Q4,Cara Losch,East,software,1979,4478.47,13809,United States,,GTX,550,-1,0,8,2017Q4,
5J7T0GZU,Daniell Hammack,GTXPro,Sumace,Won,10/8/2017,12/14/2017,4964,2017,2017Q4,Rocco Neubert,East,retail,2000,167.89,493,Romania,,GTX,4821,0.029661896,4.964,67,2017Q4,
0IAJNXTD,Darcel Schlecht,MGSpecial,Domzoom,Lost,10/8/2017,10/10/2017,0,2017,2017Q4,Melvin Marxen,Central,entertainment,1998,217.87,551,United States,,MG,55,-1,0,2,2017Q4,
RMQME3N0,Donn Cantrell,GTXPlusBasic,Massive Dynamic,Lost,10/8/2017,11/21/2017,0,2017,2017Q4,Rocco Neubert,East,entertainment,1989,665.06,1095,United States,Massive Dynamic,GTX,1096,-1,0,44,2017Q4,
G8C3GRPO,Garret Kinder,MGAdvanced,Vehement Capital Partners,Won,10/8/2017,10/20/2017,2812,2017,2017Q4,Cara Losch,East,finance,1993,646.1,883,United States,Golddex,MG,3393,-0.171234895,2.812,12,2017Q4,
IY3U40F8,Gladys Colclough,GTXPlusBasic,Globex Corporation,Lost,10/8/2017,10/14/2017,0,2017,2017Q4,Melvin Marxen,Central,technolgy,2000,1223.72,2497,Norway,,GTX,1096,-1,0,6,2017Q4,
OZFSBIDF,Gladys Colclough,GTXPro,Toughzap,Lost,10/8/2017,10/9/2017,0,2017,2017Q4,Melvin Marxen,Central,retail,1995,332.43,799,United States,,GTX,4821,-1,0,1,2017Q4,
IEJHIQYI,Hayden Neloms,MGAdvanced,Blackzim,Won,10/8/2017,12/22/2017,3517,2017,2017Q4,Celia Rouche,West,retail,2009,497.11,1588,United States,,MG,3393,0.03654583,3.517,75,2017Q4,
6SQHVC0S,Jonathan Berthelot,GTXPro,dambase,Lost,10/8/2017,12/26/2017,0,2017,2017Q4,Melvin Marxen,Central,marketing,1995,2173.98,2928,United States,Inity,GTX,4821,-1,0,79,2017Q4,
L9EVLHSJ,Kami Bicknell,GTXPlusBasic,,Engaging,10/8/2017,,,,,Summer Sewald,West,,,,,,,GTX,1096,,,,,84
DIGZWVHI,Kami Bicknell,GTXBasic,Sunnamplex,Lost,10/8/2017,10/9/2017,0,2017,2017Q4,Summer Sewald,West,marketing,2008,894.37,1593,Poland,,GTX,550,-1,0,1,2017Q4,
1ZT4IROS,Kami Bicknell,GTXBasic,Xx-holding,Won,10/8/2017,10/10/2017,608,2017,2017Q4,Summer Sewald,West,finance,1993,7537.24,20293,United States,,GTX,550,0.105454545,0.608,2,2017Q4,
60QEB2FZ,Kary Hendrixson,GTXPlusPro,Fasehatice,Won,10/8/2017,10/16/2017,4989,2017,2017Q4,Summer Sewald,West,retail,1990,4968.91,7523,United States,,GTX,5482,-0.089930682,4.989,8,2017Q4,
2PX317QP,Kary Hendrixson,GTXPro,Newex,Won,10/8/2017,11/23/2017,4780,2017,2017Q4,Summer Sewald,West,services,1991,1012.72,3492,Germany,,GTX,4821,-0.00850446,4.78,46,2017Q4,
O691ZXXH,Markita Hansen,MGSpecial,,Engaging,10/8/2017,,,,,Celia Rouche,West,,,,,,,MG,55,,,,,84
2T0GMDKK,Markita Hansen,GTXPlusBasic,Blackzim,Lost,10/8/2017,10/10/2017,0,2017,2017Q4,Celia Rouche,West,retail,2009,497.11,1588,United States,,GTX,1096,-1,0,2,2017Q4,
ZK6HTTBB,Markita Hansen,MGSpecial,Labdrill,Lost,10/8/2017,10/14/2017,0,2017,2017Q4,Celia Rouche,West,medical,1985,2741.37,9226,United States,,MG,55,-1,0,6,2017Q4,
V74YPMJ4,Rosalina Dieter,MGSpecial,Zoomit,Lost,10/8/2017,10/20/2017,0,2017,2017Q4,Celia Rouche,West,entertainment,1992,324.19,978,United States,,MG,55,-1,0,12,2017Q4,
8ZIX3LAF,Vicki Laflamme,MGAdvanced,Newex,Won,10/8/2017,10/9/2017,3023,2017,2017Q4,Celia Rouche,West,services,1991,1012.72,3492,Germany,,MG,3393,-0.10904804,3.023,1,2017Q4,
QDBJOE9M,Zane Levy,MGSpecial,,Engaging,10/8/2017,,,,,Summer Sewald,West,,,,,,,MG,55,,,,,84
IVMMNSJB,Anna Snelling,GTXPlusPro,Conecom,Lost,10/9/2017,10/17/2017,0,2017,2017Q4,Dustin Brinkmann,Central,technolgy,2005,1520.66,1806,United States,,GTX,5482,-1,0,8,2017Q4,
H9M21153,Anna Snelling,MGAdvanced,Ron-tech,Won,10/9/2017,10/20/2017,3100,2017,2017Q4,Dustin Brinkmann,Central,medical,1992,3922.42,6837,United States,,MG,3393,-0.086354259,3.1,11,2017Q4,
JV0KXH4X,Boris Faz,GTXPlusPro,Donquadtech,Won,10/9/2017,12/30/2017,6406,2017,2017Q4,Rocco Neubert,East,technolgy,1992,1712.68,3194,United States,Acme Corporation,GTX,5482,0.168551623,6.406,82,2017Q4,
V9UM2K16,Corliss Cosme,GTXPlusPro,Kinnamplus,Won,10/9/2017,10/15/2017,5711,2017,2017Q4,Cara Losch,East,retail,2004,702.72,1831,United States,,GTX,5482,0.041773076,5.711,6,2017Q4,
ZEYGDEBG,Daniell Hammack,GTXPro,,Engaging,10/9/2017,,,,,Rocco Neubert,East,,,,,,,GTX,4821,,,,,83
SRV6TQ2E,Daniell Hammack,MGSpecial,Ontomedia,Won,10/9/2017,10/18/2017,58,2017,2017Q4,Rocco Neubert,East,employment,1997,882.12,2769,United States,,MG,55,0.054545455,0.058,9,2017Q4,
