opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,days_to_close,regional_office_initial,manager_initials,sales_agent_initials,engage_date_formatted,new_opportunity_id,engage_week_number,close_week_number,Central_Cat,East_Cat,West_Cat,Client_Region
QB4FISNE,Violet Mclelland,MGSpecial,Bluth Company,Lost,2017-08-26,2017-08-27,0.0,2017Q3,2017.0,2017Q3,Cara Losch,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,MG,55,-1.0,0.0,1.0,E,CL,VM,20170826,E/CL/VM197,34,34,support,primary,support,East Core
41S0S9KP,Wilburn Farren,GTXBasic,Umbrella Corporation,Won,2017-08-26,2017-11-23,471.0,2017Q3,2017.0,2017Q4,Cara Losch,East,finance,1998.0,2022.14,5113.0,United States,,GTX,550,-0.14363636363636367,0.471,89.0,E,CL,WF,20170826,E/CL/WF76,34,47,support,primary,support,East Core
RU5X1LZM,Zane Levy,GTXPro,,Engaging,2017-08-26,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,4821,,,127.0,W,SS,ZL,20170826,W/SS/ZL250,34,52,,,,Other
JESVHYTG,Anna Snelling,GTXBasic,Cancity,Won,2017-08-27,2017-09-05,597.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,retail,2001.0,718.62,2448.0,United States,,GTX,550,0.08545454545454545,0.597,9.0,C,DB,AS,20170827,C/DB/AS304,34,36,primary,support,support,Central Core
P3HO0L6P,Anna Snelling,MGSpecial,Condax,Won,2017-08-27,2017-11-14,53.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,medical,2017.0,4.54,9.0,United States,,MG,55,-0.036363636363636376,0.053,79.0,C,DB,AS,20170827,C/DB/AS305,34,46,split3,split3,split3,Split3
6GDZDVTV,Anna Snelling,MGSpecial,Dontechi,Won,2017-08-27,2017-09-13,59.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,MG,55,0.07272727272727275,0.059,17.0,C,DB,AS,20170827,C/DB/AS306,34,37,primary,support,support,Central Core
OO9U4C0Y,Cassey Cress,GTXPlusBasic,Y-corporation,Engaging,2017-08-27,2017-12-31,,2017Q3,,,Rocco Neubert,East,employment,1983.0,2871.35,9561.0,United States,,GTX,1096,,,126.0,E,RN,CC,20170827,E/RN/CC265,34,52,support,support,primary,West Core
Y5A5G2L5,Cassey Cress,GTXBasic,Bubba Gump,Won,2017-08-27,2017-12-08,606.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,software,2002.0,987.39,2253.0,United States,Bubba Gump,GTX,550,0.10181818181818181,0.606,103.0,E,RN,CC,20170827,E/RN/CC266,34,49,support,primary,support,East Core
WZN26QZQ,Corliss Cosme,GTXPlusPro,Lexiqvolax,Engaging,2017-08-27,2017-12-31,,2017Q3,,,Cara Losch,East,medical,2004.0,1618.89,3889.0,United States,,GTX,5482,,,126.0,E,CL,CC,20170827,E/CL/CC231,34,52,support,support,primary,West Core
PG4UQI8B,Donn Cantrell,GTXPlusBasic,Kan-code,Lost,2017-08-27,2017-11-20,0.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,software,1982.0,11698.03,34288.0,United States,,GTX,1096,-1.0,0.0,85.0,E,RN,DC,20170827,E/RN/DC202,34,47,support,split2,split2,East-West Split
M40Z4KWL,Donn Cantrell,GTXPro,Zotware,Won,2017-08-27,2017-11-25,5305.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,software,1979.0,4478.47,13809.0,United States,,GTX,4821,0.10039410910599456,5.305,90.0,E,RN,DC,20170827,E/RN/DC203,34,47,support,primary,support,East Core
BB46B5C7,Hayden Neloms,GTXPlusBasic,Zoomit,Lost,2017-08-27,2017-11-02,0.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,entertainment,1992.0,324.19,978.0,United States,,GTX,1096,-1.0,0.0,67.0,W,CR,HN,20170827,W/CR/HN153,34,44,support,support,primary,West Core
7K1KXMBT,Kami Bicknell,GTXPro,,Engaging,2017-08-27,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,4821,,,126.0,W,SS,KB,20170827,W/SS/KB267,34,52,,,,Other
TCJA7XF2,Kami Bicknell,MGSpecial,,Engaging,2017-08-27,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,MG,55,,,126.0,W,SS,KB,20170827,W/SS/KB268,34,52,,,,Other
TPJNVDPH,Kami Bicknell,GTXBasic,Kan-code,Lost,2017-08-27,2017-11-16,0.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,550,-1.0,0.0,81.0,W,SS,KB,20170827,W/SS/KB269,34,46,support,split2,split2,East-West Split
FMMAQM87,Kami Bicknell,GTXBasic,Green-Plus,Won,2017-08-27,2017-09-09,596.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,services,2003.0,692.19,1922.0,United States,,GTX,550,0.08363636363636373,0.596,13.0,W,SS,KB,20170827,W/SS/KB270,34,36,support,support,primary,West Core
46UITTY6,Kary Hendrixson,GTXBasic,Singletechno,Won,2017-08-27,2017-11-04,545.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,GTX,550,-0.009090909090909038,0.545,69.0,W,SS,KH,20170827,W/SS/KH332,34,44,support,support,primary,West Core
KK5YBPU6,Markita Hansen,GTXBasic,Labdrill,Won,2017-08-27,2017-08-29,548.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,medical,1985.0,2741.37,9226.0,United States,,GTX,550,-0.0036363636363636598,0.548,2.0,W,CR,MH,20170827,W/CR/MH229,34,35,support,support,primary,West Core
A7FCLQ42,Marty Freudenburg,MGAdvanced,Finhigh,Lost,2017-08-27,2017-12-15,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,MG,3393,-1.0,0.0,110.0,C,MM,MF,20170827,C/MM/MF159,34,50,primary,support,support,Central Core
G2C5RKTN,Reed Clapper,GTXBasic,Umbrella Corporation,Won,2017-08-27,2017-09-21,415.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,finance,1998.0,2022.14,5113.0,United States,,GTX,550,-0.24545454545454548,0.415,25.0,E,RN,RC,20170827,E/RN/RC179,34,38,support,primary,support,East Core
UNSJB0L7,Vicki Laflamme,GTXPro,Singletechno,Won,2017-08-27,2017-08-28,3754.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,retail,1996.0,2214.94,5374.0,United States,,GTX,4821,-0.22132337689276083,3.754,1.0,W,CR,VL,20170827,W/CR/VL333,34,35,support,support,primary,West Core
TGSLH2ZD,Zane Levy,GTXBasic,,Engaging,2017-08-27,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,550,,,126.0,W,SS,ZL,20170827,W/SS/ZL251,34,52,,,,Other
OLXEYM3P,Zane Levy,GTXBasic,,Engaging,2017-08-27,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,550,,,126.0,W,SS,ZL,20170827,W/SS/ZL252,34,52,,,,Other
UJT04PL7,Zane Levy,GTXBasic,Plusstrip,Won,2017-08-27,2017-11-29,498.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,entertainment,2002.0,349.81,315.0,United States,,GTX,550,-0.0945454545454546,0.498,94.0,W,SS,ZL,20170827,W/SS/ZL253,34,48,support,support,primary,West Core
DCIFTBM0,Boris Faz,GTXBasic,Condax,Won,2017-08-28,2017-12-21,489.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,medical,2017.0,4.54,9.0,United States,,GTX,550,-0.11090909090909096,0.489,115.0,E,RN,BF,20170828,E/RN/BF150,35,51,split3,split3,split3,Split3
BTZ06Z6O,Boris Faz,GTXPlusBasic,Ontomedia,Won,2017-08-28,2017-09-05,1022.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,employment,1997.0,882.12,2769.0,United States,,GTX,1096,-0.06751824817518248,1.022,8.0,E,RN,BF,20170828,E/RN/BF151,35,36,support,primary,support,East Core
S9CGS0IX,Corliss Cosme,GTXPlusPro,Acme Corporation,Lost,2017-08-28,2017-11-07,0.0,2017Q3,2017.0,2017Q4,Cara Losch,East,technolgy,1996.0,1100.04,2822.0,United States,Acme Corporation,GTX,5482,-1.0,0.0,71.0,E,CL,CC,20170828,E/CL/CC232,35,45,support,primary,support,East Core
ZTYHMEQY,Darcel Schlecht,GTXBasic,Cancity,Won,2017-08-28,2017-09-11,525.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,GTX,550,-0.045454545454545414,0.525,14.0,C,MM,DS,20170828,C/MM/DS485,35,37,primary,support,support,Central Core
IOTAHMQX,Darcel Schlecht,GTXPlusBasic,Codehow,Won,2017-08-28,2017-09-07,1252.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,1096,0.14233576642335777,1.252,10.0,C,MM,DS,20170828,C/MM/DS486,35,36,primary,support,support,Central Core
3ORQ2R0R,Elease Gluck,GTXPro,,Engaging,2017-08-28,2017-12-31,,2017Q3,,,Celia Rouche,West,,,,,,,GTX,4821,,,125.0,W,CR,EG,20170828,W/CR/EG135,35,52,,,,Other
01DZ14Y0,Gladys Colclough,MGAdvanced,dambase,Lost,2017-08-28,2017-11-25,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,3393,-1.0,0.0,89.0,C,MM,GC,20170828,C/MM/GC194,35,47,primary,support,support,Central Core
1T91NEIV,Gladys Colclough,MGSpecial,Conecom,Won,2017-08-28,2017-09-11,63.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,technolgy,2005.0,1520.66,1806.0,United States,,MG,55,0.1454545454545455,0.063,14.0,C,MM,GC,20170828,C/MM/GC195,35,37,primary,support,support,Central Core
41B62CUB,Hayden Neloms,MGSpecial,J-Texon,Lost,2017-08-28,2017-11-11,0.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,retail,1989.0,1388.67,3583.0,United States,,MG,55,-1.0,0.0,75.0,W,CR,HN,20170828,W/CR/HN154,35,45,support,support,primary,West Core
G0QOVMMS,Kami Bicknell,GTXBasic,Zoomit,Won,2017-08-28,2017-12-28,474.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,entertainment,1992.0,324.19,978.0,United States,,GTX,550,-0.13818181818181818,0.474,122.0,W,SS,KB,20170828,W/SS/KB271,35,52,support,support,primary,West Core
FG79OR5X,Kami Bicknell,GTXPlusBasic,Xx-holding,Won,2017-08-28,2017-11-19,1132.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,GTX,1096,0.03284671532846706,1.132,83.0,W,SS,KB,20170828,W/SS/KB272,35,46,support,support,primary,West Core
QY4ZMI2F,Lajuana Vencill,GTXPlusBasic,Warephase,Lost,2017-08-28,2017-09-14,0.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,services,1997.0,2041.73,5276.0,United States,Warephase,GTX,1096,-1.0,0.0,17.0,C,DB,LV,20170828,C/DB/LV216,35,37,primary,support,support,Central Core
VY0QPLGN,Lajuana Vencill,GTXPlusBasic,dambase,Won,2017-08-28,2017-11-12,1215.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,1096,0.10857664233576636,1.215,76.0,C,DB,LV,20170828,C/DB/LV217,35,45,primary,support,support,Central Core
XP1PQSPC,Markita Hansen,GTXPlusBasic,Kan-code,Won,2017-08-28,2017-09-27,1081.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,software,1982.0,11698.03,34288.0,United States,,GTX,1096,-0.013686131386861367,1.081,30.0,W,CR,MH,20170828,W/CR/MH230,35,39,support,split2,split2,East-West Split
K3KT8S1F,Markita Hansen,MGSpecial,Sonron,Won,2017-08-28,2017-11-07,49.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,telecommunications,1999.0,1699.85,5108.0,United States,Sonron,MG,55,-0.10909090909090913,0.049,71.0,W,CR,MH,20170828,W/CR/MH231,35,45,support,support,primary,West Core
5CIT07UC,Maureen Marcano,GTXBasic,Hottechi,Won,2017-08-28,2017-09-14,653.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,550,0.18727272727272726,0.653,17.0,W,SS,MM,20170828,W/SS/MM222,35,37,split2,support,split2,Central-West Core
VIZ9ZLVT,Moses Frase,GTXPlusBasic,Rundofase,Lost,2017-08-28,2017-11-30,0.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,technolgy,1983.0,1008.06,1238.0,United States,,GTX,1096,-1.0,0.0,94.0,C,DB,MF,20170828,C/DB/MF190,35,48,primary,support,support,Central Core
9ZY0QQ8Q,Moses Frase,MGAdvanced,Genco Pura Olive Oil Company,Lost,2017-08-28,2017-11-27,0.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,retail,2007.0,894.33,1635.0,Italy,,MG,3393,-1.0,0.0,91.0,C,DB,MF,20170828,C/DB/MF191,35,48,primary,support,support,Central Core
0WGCUB3L,Niesha Huffines,GTXPlusBasic,Rundofase,Won,2017-08-28,2017-09-13,1105.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,technolgy,1983.0,1008.06,1238.0,United States,,GTX,1096,0.008211678832116709,1.105,16.0,C,MM,NH,20170828,C/MM/NH163,35,37,primary,support,support,Central Core
QCN2DZQQ,Reed Clapper,GTXPlusBasic,The New York Inquirer,Won,2017-08-28,2017-09-21,948.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,medical,1996.0,439.21,792.0,United States,,GTX,1096,-0.13503649635036497,0.948,24.0,E,RN,RC,20170828,E/RN/RC180,35,38,support,primary,support,East Core
ZAY2J4I5,Vicki Laflamme,MGAdvanced,Zoomit,Lost,2017-08-28,2017-09-10,0.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,entertainment,1992.0,324.19,978.0,United States,,MG,3393,-1.0,0.0,13.0,W,CR,VL,20170828,W/CR/VL334,35,36,support,support,primary,West Core
J25NMK6Q,Violet Mclelland,MGSpecial,Bluth Company,Lost,2017-08-28,2017-11-11,0.0,2017Q3,2017.0,2017Q4,Cara Losch,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,MG,55,-1.0,0.0,75.0,E,CL,VM,20170828,E/CL/VM198,35,45,support,primary,support,East Core
DZHIAZ5H,Anna Snelling,GTXPlusBasic,Streethex,Lost,2017-08-29,2017-09-05,0.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,retail,1988.0,1376.8,1165.0,Belgium,,GTX,1096,-1.0,0.0,7.0,C,DB,AS,20170829,C/DB/AS307,35,36,primary,support,support,Central Core
233HYDSP,Anna Snelling,MGSpecial,Gogozoom,Won,2017-08-29,2017-12-03,44.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55,-0.19999999999999996,0.044,96.0,C,DB,AS,20170829,C/DB/AS308,35,48,primary,support,support,Central Core
7868JVH9,Cassey Cress,GTXPlusBasic,Rantouch,Engaging,2017-08-29,2017-12-31,,2017Q3,,,Rocco Neubert,East,telecommunications,1994.0,1188.42,3015.0,United States,,GTX,1096,,,124.0,E,RN,CC,20170829,E/RN/CC267,35,52,support,support,primary,West Core
EXXFSC3O,Cassey Cress,GTXPro,Opentech,Won,2017-08-29,2017-11-15,4343.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,finance,1994.0,355.23,853.0,United States,,GTX,4821,-0.09914955403443271,4.343,78.0,E,RN,CC,20170829,E/RN/CC268,35,46,support,primary,support,East Core
U68B4UQU,Cecily Lampkin,GTXPlusPro,Treequote,Won,2017-08-29,2017-09-13,5096.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,5482,-0.0704122582998905,5.096,15.0,C,DB,CL,20170829,C/DB/CL132,35,37,primary,support,support,Central Core
73EBDWP4,Cecily Lampkin,GTXPlusPro,Warephase,Won,2017-08-29,2017-09-30,4994.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,services,1997.0,2041.73,5276.0,United States,Warephase,GTX,5482,-0.08901860634804815,4.994,32.0,C,DB,CL,20170829,C/DB/CL133,35,39,primary,support,support,Central Core
FQQ3XQNG,Corliss Cosme,GTXPlusBasic,Donquadtech,Won,2017-08-29,2017-12-01,1251.0,2017Q3,2017.0,2017Q4,Cara Losch,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,1096,0.14142335766423364,1.251,94.0,E,CL,CC,20170829,E/CL/CC233,35,48,support,primary,support,East Core
C4KZVTYR,Donn Cantrell,GTXBasic,Gekko & Co,Won,2017-08-29,2017-11-11,602.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,GTX,550,0.09454545454545449,0.602,74.0,E,RN,DC,20170829,E/RN/DC204,35,45,support,primary,support,East Core
HWXJWHGI,Donn Cantrell,GTXBasic,Sumace,Won,2017-08-29,2017-09-08,600.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,2000.0,167.89,493.0,Romania,,GTX,550,0.09090909090909083,0.6,10.0,E,RN,DC,20170829,E/RN/DC205,35,36,support,primary,support,East Core
W36MU0PW,Donn Cantrell,GTXBasic,Yearin,Won,2017-08-29,2017-09-09,595.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,2005.0,2261.05,3851.0,United States,,GTX,550,0.08181818181818179,0.595,11.0,E,RN,DC,20170829,E/RN/DC206,35,36,support,primary,support,East Core
OWEMO7RD,Elease Gluck,MGSpecial,Sonron,Lost,2017-08-29,2017-11-25,0.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,telecommunications,1999.0,1699.85,5108.0,United States,Sonron,MG,55,-1.0,0.0,88.0,W,CR,EG,20170829,W/CR/EG136,35,47,support,support,primary,West Core
9XU06EA8,Gladys Colclough,GTXPro,Codehow,Lost,2017-08-29,2017-11-01,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,4821,-1.0,0.0,64.0,C,MM,GC,20170829,C/MM/GC196,35,44,primary,support,support,Central Core
DC2NI04U,Hayden Neloms,MGAdvanced,Hottechi,Won,2017-08-29,2017-12-31,3064.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,technolgy,1997.0,8170.38,16499.0,Korea,,MG,3393,-0.0969643383436487,3.064,124.0,W,CR,HN,20170829,W/CR/HN155,35,52,split2,support,split2,Central-West Core
RYNZ2WOK,Markita Hansen,MGAdvanced,Iselectrics,Engaging,2017-08-29,2017-12-31,,2017Q3,,,Celia Rouche,West,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation,MG,3393,,,124.0,W,CR,MH,20170829,W/CR/MH232,35,52,support,primary,support,East Core
BO2XRLBS,Moses Frase,MGSpecial,Ron-tech,Lost,2017-08-29,2017-11-16,0.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,medical,1992.0,3922.42,6837.0,United States,,MG,55,-1.0,0.0,79.0,C,DB,MF,20170829,C/DB/MF192,35,46,primary,support,support,Central Core
V9YY2XIE,Niesha Huffines,MGAdvanced,Zumgoity,Lost,2017-08-29,2017-11-28,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,medical,1984.0,441.08,1210.0,United States,,MG,3393,-1.0,0.0,91.0,C,MM,NH,20170829,C/MM/NH164,35,48,primary,support,support,Central Core
J3K9EXW0,Reed Clapper,GTXPlusPro,Acme Corporation,Won,2017-08-29,2017-12-25,5790.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,technolgy,1996.0,1100.04,2822.0,United States,Acme Corporation,GTX,5482,0.056183874498358266,5.79,118.0,E,RN,RC,20170829,E/RN/RC181,35,52,support,primary,support,East Core
N9KFQCOH,Rosie Papadopoulos,GTXPro,Vehement Capital Partners,Won,2017-08-29,2017-09-05,5688.0,2017Q3,2017.0,2017Q3,Cara Losch,East,finance,1993.0,646.1,883.0,United States,Golddex,GTX,4821,0.17983820784069704,5.688,7.0,E,CL,RP,20170829,E/CL/RP123,35,36,support,primary,support,East Core
GSPDR7BH,Versie Hillebrand,GTXBasic,Cancity,Won,2017-08-29,2017-11-02,672.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,retail,2001.0,718.62,2448.0,United States,,GTX,550,0.22181818181818191,0.672,65.0,C,DB,VH,20170829,C/DB/VH236,35,44,primary,support,support,Central Core
MB0XTICR,Versie Hillebrand,MGSpecial,Bioholding,Won,2017-08-29,2017-12-08,62.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,medical,2012.0,587.34,1356.0,Philipines,,MG,55,0.1272727272727272,0.062,101.0,C,DB,VH,20170829,C/DB/VH237,35,49,primary,support,support,Central Core
04SQ7RNY,Vicki Laflamme,GTXPro,Fasehatice,Won,2017-08-29,2017-12-19,4577.0,2017Q3,2017.0,2017Q4,Celia Rouche,West,retail,1990.0,4968.91,7523.0,United States,,GTX,4821,-0.05061190624351797,4.577,112.0,W,CR,VL,20170829,W/CR/VL335,35,51,support,support,primary,West Core
PTZ9QLEF,Violet Mclelland,GTXBasic,,Engaging,2017-08-29,2017-12-31,,2017Q3,,,Cara Losch,East,,,,,,,GTX,550,,,124.0,E,CL,VM,20170829,E/CL/VM199,35,52,,,,Other
WIHGFD8B,Anna Snelling,MGSpecial,Funholding,Lost,2017-08-30,2017-11-19,0.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,55,-1.0,0.0,81.0,C,DB,AS,20170830,C/DB/AS309,35,46,primary,support,support,Central Core
O3Q5B86F,Anna Snelling,GTXPlusBasic,Warephase,Won,2017-08-30,2017-12-26,1118.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,services,1997.0,2041.73,5276.0,United States,Warephase,GTX,1096,0.02007299270072993,1.118,118.0,C,DB,AS,20170830,C/DB/AS310,35,52,primary,support,support,Central Core
PE3P7M7S,Anna Snelling,MGSpecial,Statholdings,Won,2017-08-30,2017-09-08,55.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,employment,1997.0,291.27,586.0,United States,,MG,55,0.0,0.055,9.0,C,DB,AS,20170830,C/DB/AS311,35,36,primary,support,support,Central Core
401BY1PW,Boris Faz,GTXPro,Ganjaflex,Won,2017-08-30,2017-12-21,5052.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,GTX,4821,0.047915370255133816,5.052,113.0,E,RN,BF,20170830,E/RN/BF152,35,51,support,primary,support,East Core
9RQ8FZYQ,Boris Faz,GTXPro,Zotware,Won,2017-08-30,2017-09-04,4023.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,software,1979.0,4478.47,13809.0,United States,,GTX,4821,-0.1655258245177349,4.023,5.0,E,RN,BF,20170830,E/RN/BF153,35,36,support,primary,support,East Core
R65LGLJ0,Cassey Cress,MGSpecial,,Engaging,2017-08-30,2017-12-31,,2017Q3,,,Rocco Neubert,East,,,,,,,MG,55,,,123.0,E,RN,CC,20170830,E/RN/CC269,35,52,,,,Other
G7NU2YCG,Cassey Cress,MGSpecial,Iselectrics,Won,2017-08-30,2017-09-08,57.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation,MG,55,0.036363636363636376,0.057,9.0,E,RN,CC,20170830,E/RN/CC270,35,36,support,primary,support,East Core
R9RWFEEJ,Corliss Cosme,MGSpecial,Gekko & Co,Won,2017-08-30,2017-11-23,59.0,2017Q3,2017.0,2017Q4,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,MG,55,0.07272727272727275,0.059,85.0,E,CL,CC,20170830,E/CL/CC234,35,47,support,primary,support,East Core
WV2OG7C3,Daniell Hammack,MGSpecial,Xx-zobam,Lost,2017-08-30,2017-11-18,0.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,entertainment,1989.0,3838.39,8274.0,United States,,MG,55,-1.0,0.0,80.0,E,RN,DH,20170830,E/RN/DH201,35,46,support,primary,support,East Core
LDIBOTNO,Daniell Hammack,GTXPro,Kinnamplus,Won,2017-08-30,2017-09-07,5544.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,2004.0,702.72,1831.0,United States,,GTX,4821,0.1499688861232109,5.544,8.0,E,RN,DH,20170830,E/RN/DH202,35,36,support,primary,support,East Core
FC4ZD68R,Darcel Schlecht,GTXPro,Warephase,Lost,2017-08-30,2017-11-15,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,services,1997.0,2041.73,5276.0,United States,Warephase,GTX,4821,-1.0,0.0,77.0,C,MM,DS,20170830,C/MM/DS487,35,46,primary,support,support,Central Core
YH6ST9KT,Darcel Schlecht,MGSpecial,Treequote,Lost,2017-08-30,2017-08-31,0.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,55,-1.0,0.0,1.0,C,MM,DS,20170830,C/MM/DS488,35,35,primary,support,support,Central Core
9S8E95EI,Darcel Schlecht,GTXPro,Condax,Won,2017-08-30,2017-09-18,4598.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,medical,2017.0,4.54,9.0,United States,,GTX,4821,-0.04625596349305128,4.598,19.0,C,MM,DS,20170830,C/MM/DS489,35,38,split3,split3,split3,Split3
RLHNEVYY,Darcel Schlecht,GTXPro,Conecom,Won,2017-08-30,2017-09-10,5008.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,technolgy,2005.0,1520.66,1806.0,United States,,GTX,4821,0.038788633063679745,5.008,11.0,C,MM,DS,20170830,C/MM/DS490,35,36,primary,support,support,Central Core
OFP1MLFY,Darcel Schlecht,GTXPro,Statholdings,Won,2017-08-30,2017-12-09,3932.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,employment,1997.0,291.27,586.0,United States,,GTX,4821,-0.18440157643642396,3.932,101.0,C,MM,DS,20170830,C/MM/DS491,35,49,primary,support,support,Central Core
CQELCLO0,Donn Cantrell,GTXPlusBasic,Zathunicon,Won,2017-08-30,2017-12-29,1166.0,2017Q3,2017.0,2017Q4,Rocco Neubert,East,retail,2010.0,71.12,144.0,United States,,GTX,1096,0.06386861313868608,1.166,121.0,E,RN,DC,20170830,E/RN/DC207,35,52,support,primary,support,East Core
L351AATH,Gladys Colclough,GTXPlusBasic,Ron-tech,Lost,2017-08-30,2017-12-06,0.0,2017Q3,2017.0,2017Q4,Melvin Marxen,Central,medical,1992.0,3922.42,6837.0,United States,,GTX,1096,-1.0,0.0,98.0,C,MM,GC,20170830,C/MM/GC197,35,49,primary,support,support,Central Core
VBKF5FPB,Hayden Neloms,GTXPlusBasic,Dalttechnology,Won,2017-08-30,2017-09-06,1195.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,software,2013.0,98.79,96.0,United States,Bubba Gump,GTX,1096,0.09032846715328469,1.195,7.0,W,CR,HN,20170830,W/CR/HN156,35,36,support,support,primary,West Core
68YAXBZN,James Ascencio,MGSpecial,Xx-holding,Lost,2017-08-30,2017-11-04,0.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,MG,55,-1.0,0.0,66.0,W,SS,JA,20170830,W/SS/JA196,35,44,support,support,primary,West Core
